anode outlet pressure 1,anode outlet pressure 2,cathode outlet pressure 1,cathode outlet pressure 2, current,anode reactant flow,anode inlet pressure 1,anode inlet pressure 2,cathode air inlet flow, cathode inlet pressure 1,cathode stoichiometry,cathode outlet temperature 2,cathode inlet temperature 2,cathode outlet temperature 1,cathode inlet temperature 1,primary water inlet pressure 2,primary water inlet pressure 1,primary water inlet flow 2,primary water inlet flow 1,water inlet temperature,flag
0,0,700,700,0,0,996,1012,8,1008,0.0,38,45,38,46,992,1000,0,0,33,1
0,0,700,700,0,0,1000,1004,8,1008,0.0,36,49,37,47,996,1004,0,0,33,1
0,0,700,700,106,283,1792,1788,1684,1252,2.5,74,46,75,46,2048,2016,814,814,29,0
0,0,700,700,0,0,992,980,44,1008,0.0,26,52,29,49,1004,1012,0,0,33,1
0,0,700,700,0,0,1784,1780,8,1008,0.0,32,48,35,51,1004,1012,0,0,33,1
0,0,700,700,106,284,1792,1788,1692,1252,2.5,75,46,75,47,2044,2012,814,818,29,0
0,0,700,700,106,284,1792,1788,1676,1252,2.48,75,46,75,47,2040,2008,814,814,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,75,46,75,47,2036,2004,814,816,30,0
0,0,700,700,0,0,984,988,8,1008,0.0,39,48,39,47,996,1004,0,0,33,1
0,0,700,700,106,283,1792,1788,1680,1248,2.49,74,46,75,47,2040,2008,814,816,29,0
0,0,700,700,0,0,988,992,8,1008,0.0,39,48,39,47,996,1004,0,0,33,1
0,0,700,700,106,283,1792,1792,1688,1252,2.5,74,46,75,46,2040,2008,814,812,29,0
0,0,700,700,0,0,1784,1780,12,1008,0.0,28,53,32,52,1004,1016,0,0,33,1
0,0,700,700,0,0,1000,1012,8,1008,0.0,37,45,38,45,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1680,1252,2.49,75,46,75,47,2044,2004,814,820,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,47,2040,2012,816,816,29,0
0,0,700,700,0,0,984,988,8,1008,0.0,39,48,39,47,992,1004,0,0,33,1
0,0,700,700,0,0,980,988,8,1008,0.0,39,48,39,47,996,1000,0,0,33,1
0,0,700,700,0,0,1000,1000,8,1008,0.0,37,49,38,47,996,1004,0,0,33,1
0,0,700,700,106,283,1792,1784,1672,1248,2.48,75,46,75,47,2044,2008,814,810,29,0
0,0,700,700,106,284,1792,1788,1684,1252,2.49,75,46,75,47,2036,2004,814,814,30,0
0,0,700,700,106,284,1792,1788,1688,1252,2.49,74,46,75,46,2040,2008,816,818,29,0
0,0,700,700,0,0,1004,1016,8,1008,0.0,37,44,38,45,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1684,1252,2.49,75,46,75,46,2040,2008,814,812,29,0
0,0,700,700,106,283,1792,1788,1692,1252,2.5,75,46,75,47,2040,2008,814,816,29,0
0,0,700,700,106,283,1792,1788,1692,1252,2.51,75,46,75,46,2044,2008,814,816,29,0
0,0,700,700,0,0,1004,1020,4,1008,0.0,37,44,38,44,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1676,1252,2.48,74,46,75,46,2040,2008,814,816,29,0
0,0,700,700,106,284,1792,1788,1696,1252,2.5,75,46,75,47,2044,2008,816,816,29,0
0,0,700,700,106,283,1792,1788,1696,1252,2.51,74,46,75,46,2048,2008,814,814,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.48,75,46,75,46,2040,2004,814,816,30,0
0,0,700,700,106,283,1792,1788,1680,1248,2.49,74,46,75,46,2048,2012,814,816,29,0
0,0,700,700,0,0,1020,1024,44,1008,0.0,25,51,27,48,1004,1016,0,0,33,1
0,0,700,700,106,283,1792,1788,1692,1252,2.51,74,46,75,46,2048,2012,814,814,29,0
0,0,700,700,106,283,1792,1792,1684,1252,2.49,75,46,75,46,2040,2004,814,812,29,0
0,0,700,700,106,284,1792,1788,1688,1252,2.5,75,46,75,46,2040,2008,814,814,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,74,46,75,46,2048,2012,814,812,29,0
0,0,700,700,106,283,1792,1792,1692,1252,2.5,75,46,75,47,2044,2008,816,810,29,0
0,0,700,700,0,0,1004,1016,8,1008,0.0,37,44,38,45,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1680,1252,2.49,75,46,75,46,2036,2008,814,816,30,0
0,0,700,700,106,284,1792,1788,1684,1252,2.49,75,46,75,46,2044,2004,814,806,30,0
0,0,700,700,0,0,1788,1780,16,1008,0.0,31,49,35,52,1004,1012,0,0,33,1
0,0,700,700,106,284,1792,1788,1692,1252,2.5,75,46,75,47,2044,2004,814,816,29,0
0,0,700,700,106,284,1792,1788,1688,1252,2.5,74,46,75,46,2048,2008,814,818,29,0
0,0,700,700,0,0,984,992,8,1008,0.0,39,48,39,47,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,47,2040,2008,816,816,29,0
0,0,700,700,106,283,1796,1788,1680,1248,2.49,74,46,75,46,2044,2012,814,820,29,0
0,0,700,700,106,283,1792,1788,1688,1252,2.49,74,46,75,46,2044,2004,816,816,29,0
0,0,700,700,106,283,1792,1788,1676,1248,2.48,75,46,75,47,2040,2008,814,816,29,0
0,0,700,700,0,0,992,1008,8,1008,0.0,38,46,39,46,992,1000,0,0,33,1
0,0,700,700,106,284,1792,1784,1696,1252,2.51,74,46,75,47,2044,2016,816,818,29,0
0,0,700,700,0,0,988,996,8,1008,0.0,38,47,39,47,992,1004,0,0,33,1
0,0,700,700,106,284,1792,1788,1680,1252,2.48,74,46,75,47,2044,2004,814,816,29,0
0,0,700,700,106,283,1792,1788,1692,1252,2.5,75,46,75,47,2040,2012,816,812,29,0
0,0,700,700,106,283,1792,1788,1680,1248,2.49,75,46,75,46,2040,2004,816,816,29,0
0,0,700,700,0,0,984,988,8,1008,0.0,39,48,39,47,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,47,2040,2012,816,812,29,0
0,0,700,700,0,0,996,1008,8,1008,0.0,38,45,39,46,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1784,1680,1252,2.48,75,46,75,47,2040,2008,814,812,29,0
0,0,700,700,106,283,1792,1788,1688,1252,2.5,75,46,75,47,2040,2012,814,814,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,74,46,75,47,2040,2008,816,814,29,0
0,0,700,700,106,283,1788,1788,1684,1252,2.49,75,46,75,46,2036,2008,814,816,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,75,46,75,47,2040,2008,814,818,29,0
0,0,700,700,106,283,1792,1788,1692,1252,2.5,75,46,75,47,2044,2008,816,814,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,46,2048,2008,814,814,29,0
0,0,700,700,0,0,1784,1780,16,1008,0.0,28,53,33,53,1004,1016,0,0,33,1
0,0,700,700,106,283,1788,1788,1680,1252,2.49,74,46,75,47,2036,2008,814,816,29,0
0,0,700,700,106,283,1792,1784,1688,1252,2.5,74,46,75,47,2040,2012,814,818,29,0
0,0,700,700,106,284,1788,1788,1688,1252,2.49,75,46,75,46,2040,2008,816,816,29,0
0,0,700,700,0,0,1788,1780,8,1008,0.0,40,43,46,43,1004,1012,0,0,33,1
0,0,700,700,106,283,1792,1788,1692,1252,2.51,74,46,75,46,2040,2008,816,816,29,0
0,0,700,700,0,0,980,988,8,1008,0.0,39,48,39,47,992,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,46,2040,2008,814,814,29,0
0,0,700,700,0,0,980,988,8,1008,0.0,39,48,39,47,996,1000,0,0,33,1
0,0,700,700,0,0,984,996,8,1008,0.0,39,47,39,47,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1684,1248,2.49,74,46,75,46,2048,2012,814,814,29,0
0,0,700,700,106,283,1792,1788,1676,1248,2.48,74,46,75,47,2040,2004,814,820,29,0
0,0,700,700,106,283,1792,1788,1676,1252,2.48,75,46,75,47,2040,2008,814,816,29,0
0,0,700,700,106,283,1792,1788,1688,1252,2.5,74,46,75,46,2040,2008,814,810,29,0
0,0,700,700,106,284,1792,1788,1688,1252,2.5,75,46,75,47,2044,2008,814,812,29,0
0,0,700,700,106,283,1792,1788,1684,1248,2.49,75,46,75,46,2040,2004,814,816,30,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,75,46,75,47,2044,2008,814,816,29,0
0,0,700,700,0,0,1000,1000,8,1008,0.0,37,49,38,47,996,1000,0,0,33,1
0,0,700,700,0,0,1788,1780,12,1008,0.0,33,46,36,50,1004,1012,0,0,33,1
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,47,2044,2012,814,816,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,74,46,75,47,2044,2008,814,812,29,0
0,0,700,700,106,283,1792,1784,1680,1252,2.49,75,46,75,47,2040,2008,814,816,29,0
0,0,700,700,0,0,1024,1024,48,1008,0.0,24,50,26,47,1004,1016,0,0,33,1
0,0,700,700,106,283,1792,1784,1672,1252,2.48,75,46,75,47,2040,2008,814,818,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,74,46,75,46,2044,2012,814,814,29,0
0,0,700,700,0,0,1788,1780,8,1008,0.0,33,46,36,50,1004,1012,0,0,33,1
0,0,700,700,106,283,1792,1788,1692,1252,2.5,75,46,75,46,2044,2008,816,818,29,0
0,0,700,700,106,283,1792,1784,1676,1252,2.48,74,46,75,47,2040,2004,814,812,29,0
0,0,700,700,106,283,1792,1788,1696,1252,2.51,74,46,75,46,2044,2012,814,814,29,0
0,0,700,700,106,283,1792,1788,1688,1252,2.5,74,46,75,46,2044,2012,816,818,29,0
0,0,700,700,106,284,1792,1788,1688,1248,2.49,74,46,75,47,2040,2008,814,814,29,0
0,0,700,700,0,0,992,992,8,1008,0.0,38,49,39,47,996,1004,0,0,33,1
0,0,700,700,0,0,1000,1012,8,1008,0.0,37,45,38,45,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1784,1672,1252,2.48,75,46,75,46,2040,2004,816,816,30,0
0,0,700,700,0,0,1004,1016,8,1008,0.0,37,44,38,45,992,1004,0,0,33,1
0,0,700,700,106,283,1792,1788,1680,1252,2.49,75,46,75,47,2040,2004,814,816,29,0
0,0,700,700,0,0,988,992,8,1008,0.0,39,48,39,47,996,1000,0,0,33,1
0,0,700,700,0,0,992,1004,8,1008,0.0,38,46,39,46,996,1000,0,0,33,1
0,0,700,700,0,0,1788,1780,8,1008,0.0,37,43,43,44,1004,1012,0,0,33,1
0,0,700,700,0,0,996,988,44,1008,0.0,26,52,29,50,1008,1012,0,0,33,1
0,0,700,700,106,283,1788,1788,1692,1252,2.5,75,46,75,46,2040,2008,814,816,30,0
0,0,700,700,0,0,1016,1000,44,1008,0.0,25,52,28,49,1004,1012,0,0,33,1
0,0,700,700,26,71,1780,1780,1680,1236,9.96,61,45,61,46,1912,1872,810,808,37,1
0,0,700,700,0,0,1016,1020,40,1008,0.0,26,52,29,50,1008,1012,0,0,33,1
0,0,700,700,106,284,1792,1788,1688,1252,2.5,75,46,75,47,2040,2008,816,816,29,0
0,0,700,700,0,0,980,988,8,1008,0.0,39,48,39,47,996,1000,0,0,33,1
0,0,700,700,106,283,1788,1788,1688,1252,2.5,75,46,75,47,2036,2008,814,810,30,0
0,0,700,700,106,283,1788,1788,1692,1252,2.5,74,46,75,47,2040,2004,814,814,29,0
0,0,700,700,0,0,992,992,8,1008,0.0,39,49,39,47,996,1000,0,0,33,1
0,0,700,700,0,0,1788,1780,12,1008,0.0,38,43,43,43,1004,1012,0,0,33,1
0,0,700,700,106,283,1792,1784,1680,1252,2.49,74,46,75,47,2044,2008,814,814,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,74,46,75,46,2040,2008,814,816,30,0
0,0,700,700,0,0,996,996,8,1008,0.0,38,49,39,47,996,1004,0,0,33,1
0,0,700,700,0,0,1784,1780,8,1008,0.0,28,53,33,52,1004,1012,0,0,32,1
0,0,700,700,106,283,1792,1788,1684,1252,2.49,75,46,75,46,2040,2004,812,814,30,0
0,0,700,700,106,283,1792,1788,1680,1248,2.49,74,46,75,46,2048,2008,816,814,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,75,46,75,47,2044,2008,814,814,29,0
0,0,700,700,0,0,984,996,8,1008,0.0,39,47,39,47,992,1004,0,0,33,1
0,0,700,700,0,0,1000,1012,8,1008,0.0,37,45,38,45,996,1000,0,0,33,1
0,0,700,700,106,284,1792,1788,1688,1252,2.5,75,46,75,46,2040,2012,816,816,30,0
0,0,700,700,106,283,1792,1788,1676,1252,2.48,74,46,75,46,2040,2008,814,814,29,0
0,0,700,700,0,0,996,1008,8,1008,0.0,38,45,39,46,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,46,2040,2008,814,814,29,0
0,0,700,700,106,283,1792,1788,1676,1248,2.48,75,46,75,46,2044,2004,814,812,29,0
0,0,700,700,106,283,1792,1788,1688,1252,2.5,74,46,75,47,2040,2004,814,812,29,0
0,0,700,700,106,283,1792,1788,1684,1248,2.49,74,46,75,46,2044,2008,814,816,29,0
0,0,700,700,106,283,1792,1788,1688,1252,2.5,74,46,75,47,2044,2008,816,816,30,0
0,0,700,700,0,0,1012,1012,8,1008,0.0,31,49,32,47,996,1004,0,0,33,1
0,0,700,700,106,284,1792,1784,1684,1252,2.49,74,46,75,46,2040,2004,814,816,29,0
0,0,700,700,0,0,1004,1016,8,1008,0.0,37,44,38,45,992,1004,0,0,33,1
0,0,700,700,106,283,1788,1788,1680,1252,2.48,75,46,75,47,2044,2004,814,814,29,0
0,0,700,700,0,0,984,992,8,1008,0.0,39,47,39,47,996,1000,0,0,33,1
0,0,700,700,106,283,1788,1788,1688,1252,2.5,74,46,75,46,2040,2008,814,818,29,0
0,0,700,700,106,283,1792,1788,1692,1252,2.5,75,46,75,46,2044,2004,814,820,29,0
0,0,700,700,106,283,1792,1784,1688,1252,2.49,75,46,75,47,2044,2008,814,814,29,0
0,0,700,700,0,0,1000,1016,8,1008,0.0,37,44,38,45,992,1004,0,0,33,1
0,0,700,700,106,283,1792,1788,1676,1252,2.48,75,46,75,46,2040,2008,814,810,29,0
0,0,700,700,106,283,1792,1788,1688,1248,2.5,74,46,75,46,2044,2008,816,812,29,0
0,0,700,700,106,284,1792,1788,1692,1252,2.5,75,46,75,46,2040,2008,814,814,29,0
0,0,700,700,0,0,1784,1780,8,1008,0.0,28,53,31,51,1004,1016,0,0,33,1
0,0,700,700,106,284,1796,1788,1688,1252,2.49,75,46,75,47,2040,2008,816,814,29,0
0,0,700,700,106,283,1792,1788,1696,1252,2.51,74,46,75,46,2048,2016,816,816,29,0
0,0,700,700,106,284,1792,1788,1680,1252,2.48,74,46,75,47,2040,2008,814,810,29,0
0,0,700,700,0,0,980,988,8,1008,0.0,39,48,39,47,996,1004,0,0,33,1
0,0,700,700,0,0,1784,1780,16,1008,0.0,29,52,33,53,1004,1012,0,0,33,1
0,0,700,700,106,283,1792,1788,1680,1248,2.48,74,46,75,46,2040,2012,816,818,29,0
0,0,700,700,106,283,1788,1788,1676,1252,2.48,75,46,75,47,2040,2004,814,814,29,0
0,0,700,700,106,283,1792,1784,1680,1248,2.48,75,46,75,46,2040,2004,814,816,30,0
0,0,700,700,0,0,1004,1016,8,1008,0.0,37,44,38,45,992,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1680,1248,2.49,75,46,75,46,2040,2004,814,816,29,0
0,0,700,700,0,0,980,992,8,1008,0.0,39,47,39,47,996,1000,0,0,33,1
0,0,700,700,0,0,1000,1000,8,1008,0.0,37,49,38,47,996,1004,0,0,33,1
0,0,700,700,106,283,1792,1792,1676,1248,2.48,74,46,75,46,2048,2008,814,814,29,0
0,0,700,700,0,0,1788,1780,12,1008,0.0,34,45,38,47,1004,1012,0,0,33,1
0,0,700,700,0,0,1784,1780,16,1008,0.0,28,53,33,52,1004,1012,0,0,33,1
0,0,700,700,0,0,1004,1016,8,1008,0.0,37,44,38,45,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1680,1252,2.49,75,46,75,47,2040,2008,814,814,29,0
0,0,700,700,106,283,1792,1788,1680,1248,2.48,75,46,75,46,2036,2004,814,814,30,0
0,0,700,700,106,283,1792,1788,1684,1252,2.5,74,46,75,46,2048,2012,814,816,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,47,2044,2008,814,818,29,0
0,0,700,700,106,283,1792,1788,1692,1252,2.51,75,46,75,47,2040,2008,814,814,29,0
0,0,700,700,106,284,1792,1788,1692,1252,2.5,75,46,75,46,2044,2008,814,810,30,0
0,0,700,700,106,283,1792,1788,1688,1252,2.49,75,46,75,47,2040,2008,814,814,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,75,46,75,47,2044,2008,816,814,29,0
0,0,700,700,106,283,1792,1788,1688,1252,2.5,75,46,75,46,2040,2008,814,814,30,0
0,0,700,700,106,283,1788,1788,1680,1252,2.49,75,46,75,46,2040,2008,814,818,30,0
0,0,700,700,106,283,1792,1784,1688,1252,2.49,75,46,75,47,2040,2008,814,818,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,75,46,75,47,2044,2008,816,814,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,46,2040,2008,814,812,29,0
0,0,700,700,106,283,1792,1784,1688,1252,2.5,75,46,75,46,2040,2004,814,814,30,0
0,0,700,700,106,283,1792,1788,1688,1252,2.5,75,46,75,47,2040,2008,814,816,29,0
0,0,700,700,0,0,1000,1012,8,1008,0.0,37,45,38,45,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1792,1688,1252,2.5,74,46,75,47,2044,2008,814,812,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,75,46,75,46,2048,2004,816,814,30,0
0,0,700,700,106,283,1792,1784,1676,1252,2.48,74,46,75,46,2048,2008,814,814,29,0
0,0,700,700,106,284,1792,1788,1684,1252,2.49,75,46,75,47,2040,2008,814,816,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,75,46,75,47,2040,2008,814,814,29,0
0,0,700,700,106,283,1792,1788,1676,1252,2.48,74,46,75,46,2040,2008,814,814,29,0
0,0,700,700,0,0,1784,1780,44,1008,0.0,27,53,30,50,1004,1016,0,0,33,1
0,0,700,700,106,283,1788,1788,1680,1252,2.49,75,46,75,47,2040,2004,814,814,30,0
0,0,700,700,106,283,1792,1788,1692,1252,2.5,75,46,75,47,2040,2008,814,816,29,0
0,0,700,700,106,283,1792,1788,1688,1252,2.5,74,46,75,46,2044,2008,814,812,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,75,46,75,46,2036,2004,814,814,30,0
0,0,700,700,106,283,1788,1788,1680,1252,2.49,75,46,75,46,2040,2004,814,814,30,0
0,0,700,700,0,0,1004,1016,8,1008,0.0,37,44,38,45,996,1004,0,0,33,1
0,0,700,700,0,0,980,988,8,1008,0.0,39,48,39,47,996,1004,0,0,33,1
0,0,700,700,0,0,1012,1020,44,1008,0.0,25,51,27,48,1004,1012,0,0,33,1
0,0,700,700,0,0,984,996,8,1008,0.0,39,47,39,47,992,1000,0,0,33,1
0,0,700,700,106,284,1792,1788,1680,1252,2.48,75,46,75,46,2044,2004,814,816,29,0
0,0,700,700,0,0,1784,1780,16,1008,0.0,28,53,33,52,1004,1012,0,0,33,1
0,0,700,700,0,0,1000,1004,8,1008,0.0,36,49,37,47,996,1004,0,0,33,1
0,0,700,700,0,0,1788,1780,16,1008,0.0,35,43,40,45,1004,1016,0,0,33,1
0,0,700,700,106,283,1792,1792,1684,1252,2.49,74,46,75,46,2044,2012,814,814,29,0
0,0,700,700,0,0,1788,1780,8,1008,0.0,33,45,37,48,1004,1016,0,0,33,1
0,0,700,700,106,284,1792,1788,1692,1252,2.5,74,46,75,46,2044,2012,816,814,30,0
0,0,700,700,106,283,1788,1788,1676,1252,2.48,75,46,75,46,2040,2008,814,812,29,0
0,0,700,700,106,283,1792,1788,1688,1252,2.49,74,46,75,47,2040,2004,816,816,30,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,75,46,75,47,2040,2004,816,820,29,0
0,0,700,700,26,71,1780,1780,1680,1240,9.95,56,45,57,45,1912,1864,810,812,36,1
0,0,700,700,106,283,1792,1784,1688,1252,2.5,74,46,75,46,2040,2008,814,818,29,0
0,0,700,700,0,0,1004,1016,8,1008,0.0,37,44,38,45,992,1004,0,0,33,1
0,0,700,700,106,283,1792,1792,1688,1248,2.5,74,46,75,46,2048,2012,816,818,29,0
0,0,700,700,0,0,1004,1016,4,1008,0.0,37,44,38,45,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1680,1252,2.49,74,46,75,47,2032,2004,814,810,29,0
0,0,700,700,106,283,1792,1788,1684,1248,2.49,74,46,75,46,2048,2012,814,814,29,0
0,0,700,700,106,283,1792,1788,1688,1252,2.5,75,46,75,47,2040,2008,816,814,29,0
0,0,700,700,0,0,992,1004,8,1008,0.0,38,46,39,46,996,1004,0,0,33,1
0,0,700,700,106,283,1788,1788,1684,1252,2.49,74,46,75,47,2040,2008,814,814,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.5,74,46,75,47,2040,2008,814,814,29,0
0,0,700,700,0,0,1788,1780,16,1008,0.0,32,47,36,51,1004,1012,0,0,33,1
0,0,700,700,0,0,980,988,8,1008,0.0,39,48,39,47,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1792,1676,1248,2.48,74,46,75,46,2044,2008,814,816,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,46,2040,2008,814,812,29,0
0,0,700,700,0,0,1784,1780,40,1008,0.0,27,53,31,51,1004,1016,0,0,33,1
0,0,700,700,0,0,1004,1016,8,1008,0.0,37,44,38,45,992,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1676,1252,2.48,75,46,75,47,2044,2004,816,816,29,0
0,0,700,700,106,283,1792,1784,1684,1252,2.49,74,46,75,47,2040,2008,814,816,29,0
0,0,700,700,0,0,988,996,8,1008,0.0,38,47,39,47,992,1004,0,0,33,1
0,0,700,700,0,0,988,996,8,1008,0.0,38,47,39,47,992,1004,0,0,33,1
0,0,700,700,0,0,1004,1016,8,1008,0.0,37,44,38,45,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1688,1252,2.5,75,46,75,47,2044,2008,814,816,29,0
0,0,700,700,0,0,1000,1012,8,1008,0.0,37,45,38,45,996,1000,0,0,33,1
0,0,700,700,0,0,992,1004,8,1008,0.0,38,46,39,46,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1692,1252,2.5,75,46,75,47,2036,2004,814,818,30,0
0,0,700,700,0,0,988,992,8,1008,0.0,39,48,39,47,996,1004,0,0,33,1
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,46,2044,2004,816,818,29,0
0,0,700,700,0,0,980,988,8,1008,0.0,39,48,39,47,996,1000,0,0,33,1
0,0,700,700,0,0,992,1004,8,1008,0.0,38,46,39,46,996,1000,0,0,33,1
0,0,700,700,0,0,988,996,8,1008,0.0,39,47,39,47,996,1000,0,0,33,1
0,0,700,700,0,0,988,1000,8,1008,0.0,38,47,39,47,996,1004,0,0,33,1
0,0,700,700,106,284,1792,1788,1680,1252,2.48,75,46,75,47,2040,2008,814,812,29,0
0,0,700,700,106,284,1792,1784,1692,1252,2.5,74,46,75,47,2044,2008,814,814,29,0
0,0,700,700,106,283,1792,1784,1688,1252,2.49,75,46,75,46,2040,2004,814,812,30,0
0,0,700,700,26,71,1780,1780,1680,1240,9.97,63,45,63,46,1916,1876,812,812,37,1
0,0,700,700,106,283,1792,1788,1680,1252,2.48,75,46,75,46,2040,2008,814,816,30,0
0,0,700,700,106,283,1792,1792,1684,1252,2.5,74,46,75,46,2048,2012,814,818,29,0
0,0,700,700,106,283,1788,1788,1680,1252,2.49,75,46,75,47,2040,2008,814,816,29,0
0,0,700,700,106,283,1792,1788,1688,1252,2.5,75,46,75,47,2044,2008,814,818,29,0
0,0,700,700,0,0,992,1000,8,1008,0.0,38,46,39,46,996,1000,0,0,33,1
0,0,700,700,0,0,1784,1780,8,1008,0.0,30,50,34,53,1004,1012,0,0,33,1
0,0,700,700,106,283,1788,1788,1688,1252,2.5,75,46,75,46,2040,2004,814,818,29,0
0,0,700,700,106,283,1792,1788,1676,1252,2.48,75,46,75,47,2036,2008,816,816,29,0
0,0,700,700,106,284,1792,1788,1680,1252,2.48,75,46,75,47,2040,2008,814,816,29,0
0,0,700,700,0,0,1004,1020,8,1008,0.0,37,44,38,44,996,1004,0,0,33,1
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,46,2044,2008,814,814,29,0
0,0,700,700,0,0,988,1000,8,1008,0.0,38,47,39,47,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1688,1252,2.49,74,46,75,46,2036,2004,814,816,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,74,46,75,47,2040,2008,814,814,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,74,46,75,46,2048,2008,814,814,29,0
0,0,700,700,106,283,1792,1788,1676,1248,2.48,74,46,75,46,2040,2004,814,814,29,0
0,0,700,700,106,283,1792,1788,1676,1252,2.48,74,46,75,46,2048,2008,814,818,29,0
0,0,700,700,106,284,1792,1788,1692,1252,2.5,75,46,75,46,2040,2008,816,818,29,0
0,0,700,700,0,0,992,992,8,1008,0.0,39,49,39,47,996,1000,0,0,32,1
0,0,700,700,0,0,984,996,8,1008,0.0,39,47,39,47,996,1004,0,0,33,1
0,0,700,700,106,283,1792,1788,1692,1252,2.5,75,46,75,46,2044,2008,816,816,29,0
0,0,700,700,0,0,980,988,8,1008,0.0,39,48,39,47,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1792,1684,1252,2.49,75,46,75,47,2044,2008,814,818,30,0
0,0,700,700,106,283,1792,1788,1680,1252,2.48,75,46,75,46,2036,2004,814,814,30,0
0,0,700,700,106,283,1792,1784,1680,1248,2.49,75,46,75,47,2040,2008,816,812,29,0
0,0,700,700,0,0,984,996,8,1008,0.0,39,47,39,47,996,1000,0,0,33,1
0,0,700,700,106,284,1792,1788,1692,1252,2.5,75,46,75,46,2044,2008,816,816,29,0
0,0,700,700,106,283,1792,1788,1680,1248,2.49,74,46,75,46,2048,2012,814,816,29,0
0,0,700,700,106,283,1792,1792,1680,1252,2.48,75,46,75,46,2040,2008,814,814,29,0
0,0,700,700,0,0,992,1004,8,1008,0.0,38,46,39,46,996,1000,0,0,33,1
0,0,700,700,106,283,1792,1788,1684,1252,2.49,75,46,75,46,2036,2008,816,816,30,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,47,2040,2004,814,816,29,0
0,0,700,700,106,283,1788,1788,1680,1248,2.48,75,46,75,46,2040,2004,814,814,30,0
0,0,700,700,106,283,1792,1788,1688,1252,2.5,74,46,75,47,2044,2012,814,818,29,0
0,0,700,700,106,283,1792,1788,1684,1252,2.49,74,46,75,47,2040,2008,814,812,29,0
0,0,700,700,0,0,1784,1780,12,1008,0.0,31,49,35,52,1004,1012,0,0,33,1
0,0,700,700,106,283,1792,1788,1688,1252,2.5,74,46,75,46,2048,2012,814,816,29,0
0,0,700,700,106,283,1792,1788,1680,1252,2.49,75,46,75,46,2040,2004,814,814,29,0
0,0,700,700,106,283,1792,1788,1692,1252,2.5,75,46,75,46,2040,2004,814,816,30,0
0,0,700,700,106,283,1792,1788,1676,1248,2.48,74,46,75,47,2040,2004,814,818,29,0
0,0,700,700,106,283,1788,1784,1684,1252,2.49,75,46,75,47,2040,2004,814,814,29,0
